,Unnamed: 0,ProductID,Title,Selling Price,MRP,Discount,Rating,Rating Count,Category
631,631,B0CCY3HLCV,"Lloyd 1.5 Ton 3 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, White with Chrome Deco Strip, GLS18I3FWAGC)",33290.0,58990.0,44.0,4.0,1494.0,Home & Kitchen
632,632,B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",3599.0,4275.0,16.0,3.8,20071.0,Computers & Accessories
633,633,B0F27KHDC8,"Ab Unique Pure Khus/khas Root Curtains with Cooling and Natural Fragrance for Balcony, Windows, Outdoors W 3ft x H 6 ft (Pack of 1)",1300.0,2499.0,48.0,2.8,19.0,Home & Kitchen
634,634,B0DZCQMFBJ,"Foldable Wooden Mini Laptop Table for Bed, Smart Study Table with Drawer Kids & Adults Kids & Adults ((COTTEDS-Black-US ..))",449.0,1999.0,78.0,4.6,120.0,Computers & Accessories
635,635,B0CRRWDL5F,Levi's Men's 511 Slim Fit Mid Rise Navy Jeans,1229.0,2999.0,59.0,4.0,388.0,Clothing & Accessories
636,636,B0BBMZZNC2,"Zepdos Stainless Steel 2-Tier Kitchen Rack, Spice Shelf for Kitchen Pantry Storage Organizer, Shelves - 20D x 20W x 20H Centimeters",299.0,1299.0,77.0,4.0,1478.0,Home & Kitchen
637,637,B0BRKYG6F7,"Lloyd 1.0 Ton 2 Star Fixed Speed Window AC (Copper, 2023 Model, White with Silver Deco Strip, GLW12C2YWSEW)",,,,4.0,535.0,Home & Kitchen
638,638,B0CGR6G6ND,Trident 100% Cotton Towels for Bath | Towels for Bath Large Size | Trident Bath Towel - Soft & Absorbent | 450 GSM | 1 Piece Bath Towel for Men/Women | Urban Comfort | 70 cms x 140 cms - Olive,347.0,999.0,65.0,4.0,4008.0,Home & Kitchen
639,639,B0DHGZP4D4,"MARKWELL Plastic Rectangular Medicine Box, Medical First Aid Multi-Purpose Storage With Handle",149.0,499.0,7.0,4.6,33.0,Health & Personal Care
640,640,B0DZ78Y5D4,"Apple iPad Air 11″ with M3 chip: Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Purple",59900.0,,,4.6,23.0,Computers & Accessories
641,641,B07BPY4LXW,"CROCODILE 304 GRADE 24""x18""x10"" Kitchen Sink, Satin Finish",2899.0,8999.0,68.0,4.0,8394.0,Home Improvement
642,642,B09BNS844K,STARDOM MART Lighter Pocket Lighter (Silver) Pocket Lighter Silver,299.0,794.0,62.0,4.2,4.0,Home & Kitchen
643,643,B097JMCG1B,"Safari Thorium Neo 8 Wheels 55,66 and 77 Cm Small,Medium and Large 4 Wheel Inline 3 Trolley Bags Polycarbonate 360 Degree Wheeling System Luggage,4 Wheel Inline Trolley Bags,Graphite Blue",6999.0,29100.0,76.0,4.0,21817.0,"Bags, Wallets and Luggage"
644,644,B0DRW7GZL8,"THE GRANDEUR Customised LED Photo Lamp, Anniversary Gift for Couples, Wedding, Valentine's Day, Birthday, Gift for her, him, Personalised Gift, Design-6",499.0,1999.0,75.0,4.2,459.0,Home & Kitchen
645,645,B08LPB2958,"Cadbury Dairy Milk Chocolate Bar, 11.5 Gram",10.0,,,4.4,2369.0,Grocery & Gourmet Foods
646,646,B0CSNM1YNT,Red Chief Mens Rc3506 Derby,2384.0,5299.0,55.0,3.6,39.0,Shoes & Handbags
647,647,B00X7RJRYI,"Figaro Extra Virgin Olive Oil- 100% Natural and Cold Extracted- Perfect for Salad, Paratha, Marinade - Imported from Spain- 1L Bottle",1287.0,1799.0,28.0,4.3,7891.0,Grocery & Gourmet Foods
648,648,B08LQRXXNB,Homestrap Set of 6 Non-Woven Printed Saree Cover/Cloth Storage/Wardrobe Organizer For Clothes with Transparent Window (Grey)(Shark Tank Featured) 45cmx33cmx22cm,348.0,649.0,46.0,4.0,16398.0,Home & Kitchen
649,649,B0BMGP89P1,"Purepet Ocean Fish Adult Dry Cat Food, 1 kg",183.0,199.0,8.0,4.3,5890.0,Pet Supplies
650,650,B00M7VDFPW,"Real THAI Original Thai Cuisine Rice Paper Round 22 cm, 100 gram",185.0,,,4.1,1211.0,Grocery & Gourmet Foods
651,651,B09539DYHT,"Galaxy Home Decor Modern Wave Panel Polyester Curtains for Door 7 Feet, Pack of 1, Maroon (Maroon, 7 Feet (1 Piece))",219.0,1999.0,89.0,3.7,557.0,Home & Kitchen
652,652,B0DY827224,"Kuber Industries 4 Layer Heavy Duty Plastic Storage Drawer with Wheels | Modular Cabinet for Bedroom, Office, Home | Chest of Drawers Organiser for Cosmetics, Kitchen items, Toys | Transparent Black",1397.0,6299.0,78.0,3.5,9.0,Home & Kitchen
653,653,B08954XBS7,"Cruise 1 Ton Portable AC with Anti-Bacterial Filter (100% Copper, 4-in-1: AC, Dehumidifier, Air Purifier & Fan, 4 Castor Wheels, Quiet Operation, HD Filter, CPCATF-PQ3S12, White & Black)",32990.0,40900.0,19.0,3.1,165.0,Home & Kitchen
654,654,B0C2TPHG6Q,"Samsung 236 L, 3 Star, Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT28C3733S8/HL, Silver, Elegant Inox)",26490.0,40990.0,35.0,4.2,5093.0,Home & Kitchen
655,655,B0DR2YG4FF,"Godrej 1 Ton 3 Star, 5 Years Comprehensive Warranty, 5-In-1 Convertible Cooling, Inverter Split AC (Copper, 2025 Model, Heavy duty cooling at 52 °C, AC1T EI 12PINV3R32 WYQ 3S, White)",,,,3.7,1078.0,Home & Kitchen
656,656,B08CZRKMDQ,"Elica 90 cm 1350 m3/hr Filterless Autoclean Kitchen Chimney with 15 Years Warranty (WDFL 906 HAC LTW MS NERO, Touch + Motion Sensor Control, Black)",13499.0,26990.0,5.0,4.5,12084.0,Home & Kitchen
657,657,B08HSSWN1W,"DISANO Penne Pasta,1Kg,100% Durum Wheat,No Maida,High Protein & Fiber",129.0,270.0,52.0,4.2,3507.0,Grocery & Gourmet Foods
658,658,B0DSJ9J3PY,"Whirlpool 1.5 Ton 5 Star, Magicool Inverter Split AC (MAGICOOL 15T 5S INV CNV S5K2PP0, Copper, Convertible 4-in-1 Cooling Mode, HD Filter White)",37490.0,70600.0,47.0,3.4,3948.0,Home & Kitchen
659,659,B0CQH5N1DY,"AERYS Digital Alarm Clock with Automatic Sensor, Date and Temperature Display, Table Clock for Students, Home, Office, Corporate Use (Black Digital)",301.0,999.0,7.0,4.0,1797.0,Home & Kitchen
660,660,B0D2P9JK11,"Desidiya Moon Crystal Ball Night Light,2.4 Inch Glass Ball Night LED Lamp with Woodern Base,Decorations Gifts for Men,Women,Kids,Boys,Girls | Gifts for Woman | Valentine Gifts",198.0,999.0,8.0,4.1,887.0,Home & Kitchen
661,661,B0D9P9J4LJ,"VIBE VISTA 346Pcs Vintage Journal Scrapbook Pack Kit for Art Journaling Bullet, Planners DIY Paper Stickers, Craft Kits Notebook, Collage Album Aesthetic Sticker (Brown Scrapbook)",349.0,999.0,65.0,4.5,269.0,Home & Kitchen
662,662,B0F4KPG4FQ,"Eloxee Eco-Friendly LED Mosquito Killer Machine – USB-Powered Indoor Bug Zapper | Chemical-Free, Quiet Operation | Safe for Kids & Pets | Compact & Easy to Clean (MASHROOM Mosquito LAMP)",349.0,999.0,65.0,4.7,86.0,Outdoor Living
663,663,B0DX75NPTD,"Robustt Washing Machine Stand- Adjustable Metal Trolley with Wheels for Home with 4 Anti Vibration Rubber Grips- Stands Upto 160 Kg Weight, Also Suitable for Dishwasher, Air Cooler",849.0,1899.0,55.0,4.0,47.0,Home & Kitchen
664,664,B0CYTCD6TH,"One94Store 3D Galaxy Crystal Ball LED Night Lamp, Creative Engraved Night Light Wooden Base, Warm White Decorative Table Lamp for Home, Office, Bedroom, Birthday Gift (Galaxy)",199.0,999.0,8.0,4.0,1573.0,Home & Kitchen
665,665,B0BFH6VYZB,"Faber 60 cm 1000 m³/hr Kitchen Chimney (HOOD PLUTO PB BF BK 60, Baffle Filter, Push Button, Black)",6290.0,19900.0,68.0,4.6,4991.0,Home & Kitchen
666,666,B08954XBS7,"Cruise 1 Ton Portable AC with Anti-Bacterial Filter (100% Copper, 4-in-1: AC, Dehumidifier, Air Purifier & Fan, 4 Castor Wheels, Quiet Operation, HD Filter, CPCATF-PQ3S12, White & Black)",32990.0,40900.0,19.0,3.1,165.0,Home & Kitchen
667,667,B0F62Z85KL,"Loyka Dubai Pistachio Kunafa Chocolate Bar, 50% Milk Chocolate, Creamy Pistachio & Crunchy Kunafa, Middle Eastern Sweet, Perfect for Snacking, Gifting & Dessert Lovers - 89gm",499.0,560.0,11.0,4.2,7.0,Grocery & Gourmet Foods
668,668,B0BYSXW6PQ,"Bevzilla 60 Instant Coffee Powder Sachets(4 Flavours) - 120 Grams | Hazelnut, Classic, Vanilla & Butterscotch|15 pouches Each Flavour|100% Strong Arabica Coffee",249.0,449.0,45.0,4.0,12856.0,Grocery & Gourmet Foods
669,669,B0BDVN579S,Ugaoo Organic Vermicompost Fertilizer Manure For Plants - 5 Kg,349.0,495.0,29.0,4.2,4762.0,Outdoor Living
670,670,B0972YV71Z,"Aristo Lock & Fresh 211 Plastic Storage Container For Storing grains, pulses, rice, wheat etc - 1100 ML, Transparent Clear (19 x 13 x 8cm)",95.0,139.0,32.0,4.3,1065.0,Home & Kitchen
671,671,B07YZ367F6,"Konquer TimeS KTS Automatic Wireless Water Can Dispenser Pump for 20 Litre Bottle Can, with Low Noise & High Efficiency",359.0,999.0,64.0,3.8,23374.0,Home Improvement
672,672,B09PV84DMX,"Samsung 23 L Solo Microwave Oven (MS23A3513AK/TL, Black, Auto Cook Programs, Child Safety Lock, Memory Feature, Deodorization, Ceramic Enamel Cavity with 10 year warranty)",,,,4.2,1047.0,Home & Kitchen
673,673,B076FXSMB7,"Luminous Solar Combo for Home, Office & Shops | NXG+ 1150 Inverter, LPT12150H 150Ah Battery & 170W Polycrystalline Solar Panel | Off-Grid Power Solution",,,,3.9,138.0,Outdoor Living
674,674,B06XJ68YDV,"ARISTO Multipurpose Plastic Storage Container Box with Wheels 25 LTR (Clear, Transparent)",929.0,1258.0,26.0,4.2,6532.0,Home & Kitchen
675,675,B0DW8FDLHB,"NATIONAL ARMS VIKRETA Pistol Toy Shooting Gun with 110+ Bullets & 20 Special Bullets for Kids Age 14 Years & Above, Pull Back The Loader to Load Gun, Do Not Shoot Human & Animal",2500.0,2999.0,17.0,2.5,3.0,Toys & Games
676,676,B07GSG712V,"Fresh Eggs, 30 Pieces",,,,4.0,8487.0,Grocery & Gourmet Foods
677,677,B0DZSJ7FC6,"63 In 1 PCs Socket Set & Screwdriver Tool Kit Wrench Set Multi-Purpose Combination Bits With Storage Case For Home & Industrial Use, Garage",599.0,1499.0,6.0,,,Home Improvement
678,678,B08JTMZRJW,"Boldfit Plastic Gym Typhoon Shaker Bottle, Leakproof Guarantee Sipper Bottle Ideal for Protein, Preworkout and Bcaas, BPA-Free Material (Typhoon Black, 700 Milliliters)",149.0,699.0,79.0,4.1,12011.0,Home & Kitchen
679,679,B0DRW7GZL8,"THE GRANDEUR Customised LED Photo Lamp, Anniversary Gift for Couples, Wedding, Valentine's Day, Birthday, Gift for her, him, Personalised Gift, Design-6",499.0,1999.0,75.0,4.2,459.0,Home & Kitchen
680,680,B0D9BHVTVW,Kuber Industries Stainless Steel Dish Rack for Kitchen | Vessels Organizer Stands With Handle | Spoon Holder & Draining Tray Included | 17x22 Inch,899.0,6299.0,86.0,4.2,545.0,Home & Kitchen
681,681,B0CQFM8RBD,"Storio Toys Kitchen Set for Kids Girls Big Cooking Set Light and Sound Pretend Play Toy Battery Operated with Accessories,Pink",1187.0,2469.0,52.0,3.9,669.0,Toys & Games
682,682,B0C96V2FCD,Jiantai Premium Matte Black Windproof Flint Wheel Style Pocket Cigarette Lighter Without Fuel I Refill The Lighter with Oil Fluid/Fuel Before Use (Black),,,,5.0,7.0,Car & Motorbike
683,683,B0F7RPKTN5,Buds 2 Wired in Ear Earphones with Mic (Black),470.0,,53.0,1.0,2.0,Electronics
684,684,B07YNV41FT,"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Black)",499.0,,50.0,3.8,30734.0,Electronics
685,685,B09V7WS4PP,"JBL Flip 6 Wireless Portable Bluetooth Speaker Pro Sound, Upto 12 Hours Playtime, IP67 Water & Dustproof, PartyBoost & Personalization App (Without Mic, Black)",8999.0,,36.0,4.4,38157.0,Electronics
686,686,B0C8JB3G5W,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]",1799.0,,22.0,4.2,24969.0,Electronics
687,687,B0BS1PRC4L,"Sony WH-CH520 Wireless Bluetooth Headphones with Mic, Up to 50Hrs Battery, Quick Charge, DSEE Upscale, Multipoint Connectivity, Voice Assistant, Customized EQ-Black",3990.0,,33.0,4.1,20279.0,Electronics
688,688,B0DMT3FDY7,"Mivi Fort H350 Soundbar [Just Launched], 5.1 Channel with 3 Built-in Speakers, 2 Satellite Speakers & External Subwoofer, Multiple EQ/Input Modes, Home Theatre 5.1,Made in India Sound Bar",,,,4.1,117.0,Electronics
689,689,B0CKJ8JL1Y,"boAt Rockerz 110/Rockerz 109 Wireless in Ear Neckband with Up to 60 hrs Playtime, Dual Device Pairing, ENx Tech, ASAP Charging, BTv5.3,IPX5,Type-C Interface & Magnetic Power Buds(Active Black)",799.0,,68.0,3.4,479.0,Electronics
690,690,B0F7FKQ3GW,"Neckband Pro Wireless Active Noise Cancellation, Smart Dial Design, 37 Hrs Playtime Bluetooth in Ear Earphones with Mic Fast Charge, IP55 Dust & Water Resistant",599.0,,70.0,2.3,22.0,Electronics
691,691,B0CL2HP1J4,"ZEBRONICS Pluto 2-2.1 Channel Desktop Speaker with 15 watts Output, Bluetooth 5.0, USB, mSD, FM, 3.5mm Jack Line Input, Inbuilt Volume Control, USB Powered, RGB Lights",1299.0,,32.0,3.8,4818.0,Computers & Accessories
692,692,B0DWXQC8RS,"OOGE Tune 15 Wireless Neckband (Black) Bluetooth 5.3, Type-C Fast Charging, 2500h Standby, Magnetic Earbuds, Deep Bass Audio, Lightweight & Comfortable Fit, Sweatproof in-Ear Headphones",299.0,,80.0,3.8,199.0,Electronics
693,693,B088FKCD4J,boAt Airdopes 131 Truly Wireless Bluetooth in Ear Earbuds with Mic (Active Black),699.0,,77.0,3.7,992.0,Electronics
694,694,B071Z8M4KX,Boat BassHeads 100 in-Ear Headphones with Mic (Black),340.0,,66.0,4.1,418689.0,Electronics
695,695,B0D6NMXQ2V,"HP H150 Wireless in Ear Earbuds, Compatible with Tablets, Smartphones, Pcs, and Other Devices with Bluetooth,Noise-Reduction,Water Resistant Design,Black,0.036Kg",499.0,,80.0,2.8,868.0,Electronics
696,696,B0CBRPNWH1,"Boat Aavante Bar Groove Bluetooth 2.0 Channel Soundbar with 16 W RMS Output, Multiple Connectivity Modes, Up to 6 hrs Playtime, Bluetooth v5.0 & USB Type-C Port(Premium Black)",1299.0,,67.0,3.9,1127.0,Electronics
697,697,B071Z8M4KX,Boat BassHeads 100 in-Ear Headphones with Mic (Black),340.0,,66.0,4.1,418689.0,Electronics
698,698,B0DJ3FFC8R,"ZEBRONICS Astra 35, Portable Bluetooth Speaker, 16 Watts, Upto 24h Backup, Dual Drivers + Dual Passive Radiators, Call Function, Bluetooth v5.3 | USB | mSD| AUX, TWS, RGB LED",799.0,,58.0,3.9,2859.0,Electronics
699,699,B0DDSPV7YB,Sony New SA-D40M2 4.1ch Home Theatre/PC Speaker System with 100W Power Output and Powerful Subwoofer - Black,9990.0,,29.0,4.3,12433.0,Electronics
700,700,B071Z8M4KX,Boat BassHeads 100 in-Ear Headphones with Mic (Black),340.0,,66.0,4.1,418689.0,Electronics
701,701,B07PR1CL3S,"Boat Rockerz 450/450R, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1399.0,,65.0,4.0,117071.0,Electronics
702,702,B0D7PXB3SH,"boAt Bassheads 100 C Wired Headphones Earphones with Type-C Jack, in-Line Microphone, in Ear, 10Mm Drivers, Signature Sound, Integrated Controls & Multi-Os Compatibility (Black)",549.0,,72.0,4.1,418689.0,Electronics
703,703,B084685MT1,"Sony HT-S20R Real 5.1ch Dolby Digital Soundbar for TV with subwoofer and Compact Rear Speakers, 5.1ch Home Theatre System (400W,Bluetooth & USB Connectivity, HDMI & Optical connectivity)",17990.0,,25.0,4.6,18456.0,Electronics
704,704,B0CZ3ZPD8B,"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",799.0,,84.0,3.4,3942.0,Electronics
705,705,B0DV3R2QM6,"ZEBRONICS 1100 Watts Powerful Soundbar, 7.2.4 Home Theatre, Wireless (Dual Satellites + Dual Driver Subwoofer) Dual Radiators, DTS X, Dolby Atmos, Karaoke UHF Mic, HDMI eARC, Optical (Juke BAR 10000)",44999.0,,65.0,3.8,12.0,Electronics
706,706,B0B2WQFHB2,"Portronics Power Plate 10 Extension Board with 4 Universal Sockets, 3 Meter Long Cord, 1500 Watts, 6 Amp Multi Plug for Office & Home Appliances (Black)",299.0,,57.0,4.2,27173.0,Home Improvement
707,707,B09TVVGXWS,"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",1523.0,,34.0,4.1,192062.0,Electronics
708,708,B09XXW54QG,"Marshall Emberton II Compact Portable Bluetooth Speaker with 30+ Hours of Playtime, (360° Sound), Dust & Waterproof (IP67) Black & Brass.",14999.0,,25.0,4.4,3802.0,Electronics
709,709,B0C8JB3G5W,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]",1799.0,,22.0,4.2,24969.0,Electronics
710,710,B0BZ4DJ7GZ,"Boat Aavante Bar 610 Bluetooth Soundbar with 25W RMS Signature Sound, 2.0 Channel with Dual Passive Radiators, Upto 7 Hours Playback & Multi Connectivity(Charcoal Black)",1799.0,,70.0,3.7,4514.0,Electronics
711,711,B071Z8M4KX,Boat BassHeads 100 in-Ear Headphones with Mic (Black),340.0,,66.0,4.1,418689.0,Electronics
712,712,B0CPHYXR3G,"Mivi Fort Q80 Soundbar- 80W Surround Sound, 2.2 Channel Sound bar with 2 in-Built subwoofers, Multiple EQ and Input Modes, Remote Accessibility, Bluetooth v5.1, Made in India Soundbar for TV",2999.0,,73.0,4.0,937.0,Electronics
713,713,B0DGV13C31,"Fastrack Fpods FE100|BT5.4 TWS in Ear Earbuds, 40Hrs Playtime, 13mm Extra Deep Bass Drivers, Dual Mic ENC for Crystal Clear Calls, Low Latency Gaming Mode Upto 60ms - 120 Mins in 10 Mins",636.0,,79.0,3.6,3379.0,Electronics
714,714,B0D7PXB3SH,"boAt Bassheads 100 C Wired Headphones Earphones with Type-C Jack, in-Line Microphone, in Ear, 10Mm Drivers, Signature Sound, Integrated Controls & Multi-Os Compatibility (Black)",549.0,,72.0,4.1,418689.0,Electronics
715,715,B0C6T54WWJ,"ZEBRONICS Omega 7.1 Home Theatre Speaker with 120W Output, Bluetooth v5.0, USB, AUX, FM Radio, Powerful Subwoofer, LED Display, Remote, Volume & Bass Control",3299.0,,49.0,3.8,13988.0,Electronics
716,716,B0DFQ1R3W4,"OnePlus Nord Buds 3 Truly Wireless Bluetooth in Ear Earbuds with Up to 32Db Active Noise Cancellation,10Mins for 11Hours Fast Charging with Up to 43H Music Playback -Harmonic Gray",2299.0,,18.0,4.1,4374.0,Electronics
717,717,B0CZ3ZPD8B,"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",799.0,,84.0,3.4,3942.0,Electronics
718,718,B07PR1CL3S,"Boat Rockerz 450/450R, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1399.0,,65.0,4.0,117071.0,Electronics
719,719,B09TVVGXWS,"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",1523.0,,34.0,4.1,192062.0,Electronics
720,720,B0DG92TB1B,"amazon basics True Wireless in-Ear Earbuds with Mic, Low-Latency Gaming Mode, Touch Control, IPX5 Water-Resistance, Bluetooth 5.3, Up to 60 Hours Play Time, Voice Assistance and Fast Charging (White)",579.0,,77.0,3.3,329.0,Electronics
721,721,B08X1QWB9W,"Skullcandy Dime True Wireless in-Ear Bluetooth Earbuds Compatible with iPhone and Android/Charging Case and Microphone/Great for Gym, Sports, and Gaming, IPX4 Water Dust Resistant - Black",1999.0,,73.0,3.0,34492.0,Electronics
722,722,B0BS1QCFHX,"Sony WH-CH720N Active Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Adaptive Sound Control, Quick Charge, Up to 35Hrs Battery, Customized EQ- Black",8499.0,,43.0,4.2,10280.0,Electronics
723,723,B0B6441RNK,"JBL Cinema SB271, Dolby Digital Soundbar with Wireless Subwoofer for Extra Deep Bass, 2.1 Channel Home Theatre with Remote, HDMI ARC, Bluetooth & Optical Connectivity (220W)",12999.0,,32.0,4.0,2872.0,Electronics
724,724,B01DEWVZ2C,"JBL C100SI Wired In aEar Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",599.0,,54.0,4.0,199288.0,Electronics
725,725,B0DHV38WWD,"KZ EDC PRO IEM Wired Earphone, HiFi Dynamic Driver (DD) IEM, High-Functioning Silver-Plated OFC Cable, 0.75mm Detachable Cable, 3.5mm Plug for Audiophiles & Musicians. (Black)",788.0,,44.0,4.0,185.0,Electronics
726,726,B0CX98711N,amazon basics TWS in-Ear Earbuds (AB-T10) with Fast Charging up to 50 Hours of Playtime | Dual 10mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Charging Case with Mic | Touch Control (Blue),499.0,,80.0,3.5,389.0,Electronics
727,727,B0D63CNLJ9,"Mustang Torq Wireless in Ear Earbuds with 50H Playtime, App Support, Quad Mic ENC, 45ms Low Latency, Breathing LEDs, 13mm Drivers, Touch Control, Made in India IPX5 Ear Buds TWS Bluetooth 5.4",1699.0,,72.0,4.0,5759.0,Electronics
728,728,B09CYX92NB,"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Playtime, Speedcharge, Google Fast Pair, Dual Pairing, BT 5.3 LE Audio, Customize on JBL Headphones App (Black)",5999.0,,40.0,4.0,20851.0,Electronics
729,729,B078S4P3J9,"Tribit Updated Version XSound Go Wireless Bluetooth 5.3 Speakers with Loud Stereo Sound & Rich Bass 16W,24H Playtime,150 ft Bluetooth Range,Outdoor Lightweight IPX7 Waterproof,Built-in Mic (Black)",2799.0,,20.0,4.4,15603.0,Electronics
730,730,B0CPHYXR3G,"Mivi Fort Q80 Soundbar- 80W Surround Sound, 2.2 Channel Sound bar with 2 in-Built subwoofers, Multiple EQ and Input Modes, Remote Accessibility, Bluetooth v5.1, Made in India Soundbar for TV",2999.0,,73.0,4.0,937.0,Electronics
731,731,B0CQ26KG43,"CMF by Nothing Buds Pro with 45 dB ANC, Ultra Bass Technology & Upto 39 Hours of Battery Life Bluetooth Headset (Dark Grey, True Wireless), In Ear",2649.0,,41.0,3.2,15.0,Electronics
732,732,B0CZ3ZPD8B,"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",799.0,,84.0,3.4,3942.0,Electronics
733,733,B0DN1Q4NSJ,"Boult Mustang Newly Launched Torq TWS Earbuds with 60H Playtime, App Support, 4 Mics, ENC, 45ms Low Latency, 13mm Driver, Breathing LEDs,Touch Control, Made in India, IPX5, Ear Buds Wireless (Yellow)",1799.0,,70.0,4.0,5761.0,Electronics
734,734,B071Z8M4KX,Boat BassHeads 100 in-Ear Headphones with Mic (Black),340.0,,66.0,4.1,418689.0,Electronics
735,735,B0DMT3L9QW,"Mivi Fort H550 Soundbar, 5.1 Channel HomeTheatre, 3 in-Build Speakers, 2 Satellite Speakers and 1 External Subwoofer, Multiple EQ & Input Modes, Made in India Sound bar",7999.0,,77.0,4.0,467.0,Electronics
736,736,B07YNV41FT,"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Black)",499.0,,50.0,3.8,30734.0,Electronics
737,737,B0D9R4GYTN,"Sony WF-C510 Wireless Bluetooth Earbuds with Mic, TWS, in Ear, Ambient Sound Mode, Small and Comfortable, IPX4, Quick Charge, Multipoint Connectivity, Customized EQ, Up to 22 Hours Battery- Black",3989.0,,56.0,3.9,1226.0,Electronics
738,738,B0D1KZHBXB,"Meyaar Compatible for AirPods Pro 2nd Generation Case Cover with Keychain, Soft Silicone Skin Case Cover Full Protective (Only Silicone Cover) (Bat-Man)",242.0,,70.0,3.9,1018.0,Electronics
739,739,B01DEWVZ2C,"JBL C100SI Wired In aEar Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",599.0,,54.0,4.0,199288.0,Electronics
740,740,B07PR1CL3S,"Boat Rockerz 450/450R, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1399.0,,65.0,4.0,117071.0,Electronics
741,741,B07PR1CL3S,"Boat Rockerz 450/450R, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1399.0,,65.0,4.0,117071.0,Electronics
742,742,B07PR1CL3S,"Boat Rockerz 450/450R, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1399.0,,65.0,4.0,117071.0,Electronics
743,743,B0BSLPSK47,VR Headset Compatible with iPhone & Android | Virtual Reality Goggles for 4.7”-6.5” Cell Phone - Best Set Glasses | Gift for Kids and Adults for 3D Gaming and VR Videos,520.0,,74.0,1.9,58.0,Electronics
744,744,B0D8BZDPXB,"Bose New QuietComfort Wireless Noise Cancelling Earbuds, Lifestyle Bluetooth Earbuds with Active Noise Cancellation, Up to 8.5 Hours of Battery Life, Black",14899.0,,12.0,3.8,2643.0,Electronics
745,745,B0DJW4X91W,"Dood (15 Years Warranty) Virtual Reality VR Headset with Touch Button for Watching Movies,Playing Games Compatible with All Smartphones Upto 7 inches (White)(Make in India)",,,,4.1,44.0,Electronics
746,746,B09SHWXWR8,"iBELL FM700BT Portable FM Radio with Bluetooth Speaker, USB, SD Slot, MP3 Player & Dynamic Speaker 3 Band (Brown)",1589.0,,43.0,4.1,1403.0,Electronics
